meter_id,dwelling_type,num_occupants,num_bedrooms,heating_fuel,hot_water_fuel,boiler_age,loft_insulation,wall_insulation,heating_temperature,efficient_lighting_percentage,dishwasher,freezer,fridge_freezer,refrigerator,tumble_dryer,washing_machine,game_console,laptop,pc,router,set_top_box,tablet,tv
0xb90de74b09ffebe2d30265d3c7ef31542cf4a345,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x82d0ab1616f079076639c822990187ea23b22e0e,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x3622c54fc0d0b9d1c1ee46a601395650e1483fb9,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x30b5d25575d1891e956d4288120b1c36103a2c0a,,,4.0,,,,,,,,,,,,,,,,,,,,
0xa67d0e27c04fdf951fec9cb79d07cd06c5a050d3,flat,,2.0,,,,,,,,,,,,,,,,,,,,
0xc594f0d59aebc99d5b2e786fa56b3abb2a44c185,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x5e5bc536b7f0f715b43374a0bbddec6796a75c3b,terraced_house,,2.0,,,,,,,,,,,,,,,,,,,,
0xb92b17977fc696e02775629d36fb1a44d606f5ce,terraced_house,,4.0,,,,,,,,,,,,,,,,,,,,
0x57fc4e99bc458a620a18e671066315bc1726c0b7,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x707eedf34d0f13da713280a9e6259f3632e2d572,terraced_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x10607f57341f3c3998cdc758570923513df02b34,semi_detached_house,,2.0,,,,,,,,,,,,,,,,,,,,
0x69f3d57dddf7690d80d0648847d7eec35a9410b4,,,3.0,,,,,,,,,,,,,,,,,,,,
0x797fe8a5f809fd5b51a25200b3f5f9205e086c3d,,,,,,,,,,,,,,,,,,,,,,,
0x3834e087179448c28ea508031e61673519b19875,bungalow,,4.0,,,,,,,,,,,,,,,,,,,,
0x07038098e74a44920ff5619c3838c39559d5cff1,flat,,3.0,,,,,,,,,,,,,,,,,,,,
0x5fa1971314fce79a224acb3182e3d3998e705788,bungalow,,1.0,,,,,,,,,,,,,,,,,,,,
0x6a92ae2d792ee81ca38768030b62fca0b88fa55e,detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x67deb7ef715fdeeb4a949f6d6b7c823fd32520cc,,,,,,,,,,,,,,,,,,,,,,,
0x7977df2bfda77967c37cdb334d078b3ca64ced3f,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x0d65536896a29a82ce55a81d592c3a9c6c0f797b,,,,,,,,,,,,,,,,,,,,,,,
0x4336d5daa82d8b8aa5f8aba1f67d567f953818fd,,,,,,,,,,,,,,,,,,,,,,,
0x9fd988ade4c5ce0ddff933dd1eff45a5f525ecc3,detached_house,,5.0,,,,,,,,,,,,,,,,,,,,
0xe549f12c1cdb7b2415e2be5db484108e32f62f6f,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x83f4fc39e9254f3a408a7b5df883b7fb5b771fdf,terraced_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xdf00d0cdb97984edc66112fda4cb7332296d9dce,semi_detached_house,,2.0,,,,,,,,,,,,,,,,,,,,
0x7e85c338db10e2e451952b0f590ac5ca3b9a3861,,,3.0,,,,,,,,,,,,,,,,,,,,
0xb324950da134f0ec1ad83c3e6780626c36113399,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xeea79c059787211b9a2e4867ebeee238d746bc72,semi_detached_house,,2.0,,,,,,,,,,,,,,,,,,,,
0xe2fecbd9c5bc2fadeb57e446670d8190ae8fceda,bungalow,,5.0,,,,,,,,,,,,,,,,,,,,
0x90dccb38678ea70485e7cf9d4b9412cb07f283a6,bungalow,,3.0,,,,,,,,,,,,,,,,,,,,
0x244d89eb4e1474e38311bc7cd37d3c1288aeb415,detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x2c0f87a079c6aa4c0b57a428de1811e30003e1b7,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xf9fd4c2783074755e40b2e396ba79c07d478aa24,terraced_house,,2.0,,,,,,,,,,,,,,,,,,,,
0xa21cd35216e9f9dddec6fbfc008173726299f0b8,detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x23cf2a8b25c74061a20d06dea4425dbf858dc0c7,bungalow,,2.0,,,,,,,,,,,,,,,,,,,,
0x81b467a40677c1aef147d9887096f763bca199ab,bungalow,,3.0,,,,,,,,,,,,,,,,,,,,
0x0a8a2380901bf158be4a7bbd5e643a31efd018c0,detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x5a9840bf9d91dff79ac0648b528cddad67868147,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x5abdb3032e03a0216514bf6a3a1aa026c981453d,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x2c8f5a795a2ad36a8ab6f0a4a05c35eaf0c24843,detached_house,,5.0,,,,,,,,,,,,,,,,,,,,
0xf11a5591d4a4d223774603b79a473d69d28a2e67,bungalow,,4.0,,,,,,,,,,,,,,,,,,,,
0x30e0a93ec02c0b77bdab0e159b7281e2fbc3d935,terraced_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xbf7ebe1a41ae3f65fb0bded3ce5fff9dfc5c4246,bungalow,,3.0,,,,,,,,,,,,,,,,,,,,
0x38abfdd9d24d18974141b674a89e6e769887aa10,flat,,2.0,,,,,,,,,,,,,,,,,,,,
0x8643d2102a2dfac414fa6777a143baa2a7fe1b45,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x74720b8b5832928114f47aa527accbdba4e02a5d,detached_house,,4.0,gas,gas,old,,,,,,,,,,,,,,,,,
0x7f654ba39ba6335c112a397df3a186cf04320d89,detached_house,,4.0,,,,,,,,,,,,,,,,,,,,
0x58d1997641e65eea2c5c8827694aaeb385dac854,,,,,,,,,,,,,,,,,,,,,,,
0x246c6ba52fba4e7cb5dd45da3edfe9fd1201daf6,detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x2601d634b39f6e7fe465631476ebf69a7604a280,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xa1703e9523230cc212feb23ab0786de52603738d,detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x3be42b601ce3428a7dc7156b3255826ec47a9ae7,,,,,,,,,,,,,,,,,,,,,,,
0x2c36f1e3747f87dde114ab7c6e157da30f024c74,,,5.0,,,,,,,,,,,,,,,,,,,,
0x5e06b9dd0ce9ce108494e8586f2f6cf59647c39d,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x5ef3d7b35378148f70def02dc359cf0b860c9735,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xa7ba5e26323314463dc6a2e25a410ea29bca1ed7,flat,,2.0,,,,,,,,,,,,,,,,,,,,
0xea0d3c14db033b5ed5543446884cea598e4cdb4b,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xd949e420fced0015a492c9f14f7bf9cbf7e23030,,,4.0,,,,,,,,,,,,,,,,,,,,
0xde6b640a4eadb9db6d5cc720999573c0aa3c47bf,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x97b4dc205910e7927ccf0fdbce17f0e1f943af02,detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xd55dbe6120953046b94eba618de71a327868feb8,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x73eeda60756bd1ca7685dc9f3538fcb9e0b98ef2,bungalow,,3.0,,,,,,,,,,,,,,,,,,,,
0xf658139617307b36447ce07f215ad7f372911519,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x6b6d4976e991e7b0ee1ae5add42f8b4e0b9f2c7b,detached_house,,5.0,,,,,,,,,,,,,,,,,,,,
0x8cc2b3c76db54c935bea0339ed9bbcfe0aa93b99,detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x500cfed4591d19c401d5453367294bca91c0b3cb,detached_house,,4.0,,,,,,,,,,,,,,,,,,,,
0xe32a36ce2e6374e863106efbd59f32e9a768e020,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xf7aec5e3fdc4aa59d0a8d91ee0a896faacc5b8a9,bungalow,,3.0,,,,,,,,,,,,,,,,,,,,
0xeeb7535e512f276943fd73cab1dafbee46c40a23,terraced_house,,2.0,,,,,,,,,,,,,,,,,,,,
0x8d374aa7c391e8c60f16e8271fa264c7a60b94b2,,,,,,,,,,,,,,,,,,,,,,,
0xa7885b83a8e3ea9506d0d6b8d55451c696e8a999,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x77f1535070f931bbc9215c7c6aed88c9e277d5f3,bungalow,4.0,5.0,gas,gas,new,y,y_cavity,18_to_20,75_to_100,2.0,,2.0,2.0,2.0,2.0,3.0,4.0,2.0,1.0,2.0,4.0,4.0
0xa7d2bf9271db7c62bae5921c9857dd08dc702454,detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x2169bc768973808319c63d5e1b22aa12334f9307,,,4.0,,,,,,,,,,,,,,,,,,,,
0x3f018c6a1e63d2473249d699e25fa292b395adb8,terraced_house,,2.0,,,,,,,,,,,,,,,,,,,,
0x3d6057035d1946cdf234a44cdebf623f958f1889,terraced_house,,2.0,,,,,,,,,,,,,,,,,,,,
0xc84773d3755ad01dadad61d45008ddf91cb1f17f,,,,,,,,,,,,,,,,,,,,,,,
0xc9b2cb6f8437c9b17a89d54f4f519ef2d08e554f,bungalow,,3.0,,,,,,,,,,,,,,,,,,,,
0x99ec0a7ee4d767de2e33105d598c7e5c958defe1,terraced_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x78309e8426ff820dc669b656ce7c64e3cac2898f,terraced_house,,2.0,,,,,,,,,,,,,,,,,,,,
0xdebc1785939763889cf6c74f9d5bfafb6800ee46,bungalow,,3.0,,,,,,,,,,,,,,,,,,,,
0x7f0749eedc88ddc47100823061c8a071ac3ed8e7,detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x3394ed615b9586cb67fb4d57ae1f8bd974dd7c4b,,,,,,,,,,,,,,,,,,,,,,,
0xc83e3ae6bd1f3980d1c47fa7b7fd10ac7ec5e0aa,terraced_house,,4.0,,,,,,,,,,,,,,,,,,,,
0x8bbf68ba46f2c12be1ce791a642e6bdba90b9b98,bungalow,,3.0,,,,,,,,,,,,,,,,,,,,
0x77d1cdd03d8d3db013cfc7370d8b1fee43fd01df,terraced_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x1d29cc8b614bc39e26e92b11f2f3fb3ab337225c,terraced_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x687f998c89d2d6f83c0ddad20c445b9ae205b530,,,4.0,,,,,,,,,,,,,,,,,,,,
0x3ded85be825999bceda3730abdcba1aa25872d9b,terraced_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xd1bc7d3545fda93a6a0bacd6c5b5a02005f3d8e1,flat,2.0,1.0,elec,elec,old,n,not_sure,not_sure,0_to_25,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0x3764f97a5b9b8834e5a3ef787695e571c94e43e3,semi_detached_house,,4.0,,,,,,,,,,,,,,,,,,,,
0x078c22d5906b913d7cc0d17433565ef5a9b3105d,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x82f993c31a2cf4b22628fd1897745ff7b2ea3daf,,,2.0,,,,,,,,,,,,,,,,,,,,
0xa73fb99ede41f207441bd97ce2a1c381c0b66146,semi_detached_house,,2.0,,,,,,,,,,,,,,,,,,,,
0xdaf787c40ee5e7373c41b69973fd85f2a6231e53,bungalow,,3.0,,,,,,,,,,,,,,,,,,,,
0x72ec271fda14656d74e0c2445b80e76f8d194e76,detached_house,2.0,4.0,gas,gas,new,y,y_cavity,18_to_20,75_to_100,0.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,3.0
0x5f274fc092a044b80c2e65bcef5050774be58026,detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x43e8468b956164ce2db578dec025f7c2581ac994,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x51879e065229965b785cdcc9b5cd7b50b6fdfeec,detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x7a30a2cf9158111e53b65b7a35025f0ee3e38416,detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x099549300318c05625bf7df0bf18296e02be6128,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xd518a4ca1746bf0feadf926d10186630b230e9ae,terraced_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x19a8d220b8b8ebe09b589dec279912715898f6e4,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xcd61d0e2f496d81ddb7d7bd4eab4b1ceb87d2b68,terraced_house,2.0,3.0,gas,gas,new,y,y_cavity,18_to_20,75_to_100,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,3.0,3.0
0xb7cae2fd7c373eb6723ce0b928a353482d687088,bungalow,,3.0,,,,,,,,,,,,,,,,,,,,
0x92a2f8f12cd4721b5f94c178b61763a073e1fefd,,,,,,,,,,,,,,,,,,,,,,,
0x6491150546f229553d71eb5bdf18e78725496303,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x648bb0d7ec302defe0619ec7030e4d869b51ca30,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xc03ed03fbb38d8603e7b76906e1ada033e005214,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xd5a56752be0ff7952c24b3bfc3c8ba4829002efa,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x1d1bb87600262ca58f23be73f1df8a2e051809c9,detached_house,,4.0,,,,,,,,,,,,,,,,,,,,
0xfa55336ae0e2737603ea85ecb80daccef3319c09,,,3.0,,,,,,,,,,,,,,,,,,,,
0x610bd10f699140c3ba31c7e69a5bfe4c52bee15a,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x134afad5c833819598d1bc1441280737fd202cc4,detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x16a9dbc71a3f07f19c6aa16f044120a82f3231cb,,,,,,,,,,,,,,,,,,,,,,,
0x598b11cf4c90346464458efd9b3054926ee782e9,terraced_house,,4.0,,,,,,,,,,,,,,,,,,,,
0x85ca2775208a6a8e9c166ac12b07e59c0a348d7e,detached_house,,4.0,,,,,,,,,,,,,,,,,,,,
0x95e3608b0970fc6e50483f150d4967b185753fef,,,,,,,,,,,,,,,,,,,,,,,
0xeee5c37b9afed771b113b430d3c5c3e78e9ee9d5,,,4.0,,,,,,,,,,,,,,,,,,,,
0x7c5655d6efab225b96dff34d5b9eb211228c5bd5,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x69a24ae3b7bbc428e8cc1163655ab8eadcab12a2,semi_detached_house,,2.0,,,,,,,,,,,,,,,,,,,,
0x2173cd21aa144dcde78a94d6e36322f55b527353,,,4.0,,,,,,,,,,,,,,,,,,,,
0x5f45778292034502f90b95ff7cfee302d0ecce65,bungalow,,3.0,,,,,,,,,,,,,,,,,,,,
0xb8d0f25b5c8854ce5cb3dc871a555ae2030712d6,semi_detached_house,,4.0,,,,,,,,,,,,,,,,,,,,
0xa6d6ac16429fc0c6a50e7379acd9441243bb5690,bungalow,,4.0,,,,,,,,,,,,,,,,,,,,
0xf60a6d96363454d866aa96440b2ca17ccc4114cc,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xf24069046603a770f280bffa6d2fce78bbe47ebe,,,3.0,,,,,,,,,,,,,,,,,,,,
0x357a9e62ef35c6af8037051b68218dfeccdc4d2d,,,,,,,,,,,,,,,,,,,,,,,
0x04f98bf031c0da84f608c96eb2f6db665328b50b,bungalow,,3.0,,,,,,,,,,,,,,,,,,,,
0xcfcead0a56e7369c329931b4c2d7d4ea7f78fcf6,,,,,,,,,,,,,,,,,,,,,,,
0xf889926d1bbe52b6083cd17407003672a5ea452b,terraced_house,,5.0,,,,,,,,,,,,,,,,,,,,
0xb82ee76b6f073c636c7fdfda470103566b54c279,detached_house,,2.0,,,,,,,,,,,,,,,,,,,,
0x0969fdc6a2822977327cd1f8930c37d8d97f972a,detached_house,,4.0,,,,,,,,,,,,,,,,,,,,
0x2ebddbaaa1e8afdf8d7e49ba4fd686e88e2bad20,bungalow,,4.0,,,,,,,,,,,,,,,,,,,,
0x0f2b1651146c3b6c44c0224d7c1a321b82fcef1b,bungalow,,3.0,,,,,,,,,,,,,,,,,,,,
0xa6a670ed3844d74a0f4cafdcb9312e58763a7fb4,bungalow,,4.0,,,,,,,,,,,,,,,,,,,,
0x8f60ccdbd8bdb923ecc167e6889fb13591441b1a,terraced_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xd0b02e7d6ce9ba4162eb320f9a6677cd656739ae,flat,,2.0,,,,,,,,,,,,,,,,,,,,
0x4eb71328a1b44f1b5f9f364d1da4305c328907d1,terraced_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xb6a976e19e18eb5017c52f2ed9457eb503ee13a6,terraced_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xa311947f7fd7d1197e5edac74466bfccc0fe4523,,,3.0,,,,,,,,,,,,,,,,,,,,
0xb70483fa162479e798d6f3e8f6eb62cc879a8929,terraced_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x2f5a023a301ea4cf32856e6a3a1f12df656ff4eb,terraced_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x5a3ec3cf295907b04ca5f967c713bbbc503a32a9,semi_detached_house,,2.0,,,,,,,,,,,,,,,,,,,,
0xb88c6c6548e5476fc52353d4c333111e07d817c0,bungalow,,2.0,,,,,,,,,,,,,,,,,,,,
0xd92a5f5ac8c9a59d0ad59e2f0a55e32a862741f7,detached_house,,5.0,,,,,,,,,,,,,,,,,,,,
0x8e9e4fc84c8c3b7570d2440951288624dc9f9f67,bungalow,,3.0,,,,,,,,,,,,,,,,,,,,
0xb64b157493e8a116e1c9ab8b308e81b4160b32bf,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xea91814ee5e345f47b3dad3ad65464c0746fcb1e,bungalow,,3.0,,,,,,,,,,,,,,,,,,,,
0x188ca1d0b1164aa350b82bcdb303b68c32bc3354,detached_house,,4.0,,,,,,,,,,,,,,,,,,,,
0xb27ff18d8913d0fc5ee194ce274e099663237202,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x2c9d12849b40b18601118950dc79295f314bce8a,,,3.0,,,,,,,,,,,,,,,,,,,,
0x4f33c31f9d872870123d24fd1e4ae67bc230e561,detached_house,2.0,4.0,gas,gas,new,y,y_cavity,18_to_20,25_to_50,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0x7900a0fa75b06d938464f776ded709b8318c320c,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xb268515865eac84a1b8da5433e6189d1baf59043,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x7b94a172ceb142abaa866059a848718860324802,detached_house,2.0,4.0,gas,gas,new,y,y_cavity,18_to_20,75_to_100,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
0x1e7834a0ea848337ee630ebc57eaa1bf700a5e47,terraced_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xa59ee8bbf2bd35c5c6d0c3bb385c5e57af35b7ca,detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xfa4465b409c116f43b543c05c1515c710907a72a,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xf77f2d6101c99fe339a0776c6e61a04877e196d2,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x59e0bd129407209f07be5a2edda131c16bfa5de7,bungalow,,2.0,,,,,,,,,,,,,,,,,,,,
0x637ca4897c057f0bf81a1843d634db6ad44576b1,terraced_house,,2.0,,,,,,,,,,,,,,,,,,,,
0xdbf4b321aa241991ba5b9b5d9ae24a3cd2dac700,detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xbf40f1b2e0c57d1e9471a9ee4f83cb40da5e44bd,detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x05fdd03daac53e3121260e24f78452cb7e44c487,,,,,,,,,,,,,,,,,,,,,,,
0x5391e56be5b60f836d14b59b2ad15aee3e1fcf23,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x82cd59fb4f8b48dd36dee5d7b01699bfeea456c2,,,5.0,,,,,,,,,,,,,,,,,,,,
0x4b75bf533b87e86e35db09b35af5d0fb4d040d6f,detached_house,,5.0,,,,,,,,,,,,,,,,,,,,
0x6cd81fcea5618e4a0ff88f11c53bbb205b0bb517,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xe82dc5c5ee34f9def48343c61a1053fba75e8afd,terraced_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x67f02accf86d4dfa1a9e0e78d8cfc15b4e957d12,detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xf6005b061cf7d1b315c2fbb717d99ef16dc41f4e,bungalow,,3.0,,,,,,,,,,,,,,,,,,,,
0xdd17a7ecf2790acfc4f08fc750006288dc7fab63,terraced_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x3ef883b75f1d6857b5ff084531e4f431a40501ca,bungalow,,3.0,,,,,,,,,,,,,,,,,,,,
0x07030d3f930bf95de49858614dd25363ca0b1b98,,,4.0,gas,gas,new,y,y_cavity,18_to_20,0_to_25,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
0x3e2bd66f73acaddd86fdbd9092452253b09267e7,flat,,,,,,,,,,,,,,,,,,,,,,
0x264e915fc4cf3dde5c82ba7c26d8bb97f7840a98,bungalow,,3.0,,,,,,,,,,,,,,,,,,,,
0x81f7e78d46642912f359ddb5d38578a3662d7ddf,detached_house,,5.0,,,,,,,,,,,,,,,,,,,,
0x398e780a0545f3a5698b3a51cb74624d8278e8fd,semi_detached_house,,2.0,,,,,,,,,,,,,,,,,,,,
0x3b6755a6b8c6b40c813387fbf7c3c7da5697abf4,flat,,2.0,,,,,,,,,,,,,,,,,,,,
0x452754add83808c080c5432383e8ffe406912ea3,terraced_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x4d7cc3d826f8b9f37591c3dad9fdf13ea72fbc7a,bungalow,,3.0,,,,,,,,,,,,,,,,,,,,
0x0c4dcd7e8ccd9f923d1411e01ae17468f5a3b25d,terraced_house,,2.0,,,,,,,,,,,,,,,,,,,,
0x7dd6402fe1c8e2dbc56fd7ba3c5213e355a1c12d,bungalow,,3.0,,,,,,,,,,,,,,,,,,,,
0xc013eff929ec99a6e52568f742058a874179852f,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x7a7d497a6846b43f3e643ab65049da5b1e67434b,,,,,,,,,,,,,,,,,,,,,,,
0xa41fa2898a9a630fb70bbd3e8b67b4b06648dc2d,terraced_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xd061cc3632b54c63486d113627f60c218c6ad46a,,,,,,,,,,,,,,,,,,,,,,,
0xf8d169e0bde3f2f923500020494124011fcc8675,,,,,,,,,,,,,,,,,,,,,,,
0xc3a1662a8dafb796ef9e25aed9983e9fec98aae3,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xcb0267f5b3fa9a98e1384e92df8b1d233f3876ea,terraced_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x5c4e2cc594742fe487a5e524a2fd5a847342c965,bungalow,,3.0,,,,,,,,,,,,,,,,,,,,
0x29a9a56cdde886e51ad31cb6c158eac3f9f17e09,detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x4a6dbe081f65bc6432d75283a250ccf38d5bc91b,semi_detached_house,,4.0,,,,,,,,,,,,,,,,,,,,
0x30f7da426cf9e01698bba68cd8250fa50667abda,terraced_house,,4.0,,,,,,,,,,,,,,,,,,,,
0x40b8a54326e0ba8e4e7bb9ea6681da0268a9766f,,,,,,,,,,,,,,,,,,,,,,,
0x34cf549176245f9b8cf388d3410d0eb6c60b8efd,detached_house,,4.0,,,,,,,,,,,,,,,,,,,,
0x8bf8213d0a81e650e199256f3f190cf3e8af4f4d,terraced_house,,2.0,,,,,,,,,,,,,,,,,,,,
0x540b945b4fbfcfc7664680ea1e4ae0cd39f34aa4,,,3.0,,,,,,,,,,,,,,,,,,,,
0x6a8d3e7e3988954168b0fc4507c72d43fd1dfde5,semi_detached_house,,4.0,,,,,,,,,,,,,,,,,,,,
0xac5090abb2b9a731582ed1aa6dbfa4dfd0d30a7f,bungalow,,3.0,,,,,,,,,,,,,,,,,,,,
0x573e5facfc24908be9101bc51f83302b3969c5f8,bungalow,,3.0,,,,,,,,,,,,,,,,,,,,
0x816dc67d319f5060102ec34e8f39017e2bbf6f67,detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x662a12d218d1c2a69c6b69fab188473c50a8ea69,,,,,,,,,,,,,,,,,,,,,,,
0xa8de623e743f4defb8f09744320415db7acde312,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xe921d2fcc18ebdfd569a90b4efe1053778de82e6,terraced_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xac143fdfa3a24979980bf33b98a44dc95203dbad,,,3.0,,,,,,,,,,,,,,,,,,,,
0x85a365415b4d38c3752f20154619ce300b9fff8b,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x8d43fff87a4b0537eb11bb36a5c3a8875eae9e40,terraced_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x3681125ead8a61991b739188a0c13988149d2fb8,,,3.0,,,,,,,,,,,,,,,,,,,,
0xf3f92cd3e987c9e093fca5845508eaed2eefa190,bungalow,,2.0,,,,,,,,,,,,,,,,,,,,
0x6bdb521b0c0d518f3c6922802055ada8721b89b6,detached_house,,5.0,,,,,,,,,,,,,,,,,,,,
0xb5e2d69c813d9911fa78db8cbbc23b0415048814,detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xc146dcda6ca4fc624a740310b1e9b4a3ac9c3cc1,detached_house,,4.0,,,,,,,,,,,,,,,,,,,,
0x26fa7b0f2c698f69dfcffcc827f18b03b3af804c,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xffe91f021d145e1560fcad8c3af5ac0ef9d76a02,,,3.0,,,,,,,,,,,,,,,,,,,,
0x8c6551fcc7eb55d7685da88690f1b1f2bc603e0c,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xe5ac7d1ad199e33b36054f0de7383f615180467c,bungalow,,3.0,,,,,,,,,,,,,,,,,,,,
0x341d72fdac8f3ff634c5ca0e1b773dd6ec1ff4de,,,,,,,,,,,,,,,,,,,,,,,
0x6b9b4dd5cb33efc256c31c4e487e6ef3d9f59e38,terraced_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x7a1f1ada0bb3e8b9c1dd4b312cfbdf7a091aeb26,terraced_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x9aaf4db2e661cab8d7fa80e4032b1e56b40687fb,bungalow,,3.0,,,,,,,,,,,,,,,,,,,,
0x9643fd26bf816c5a0375e955c987a23fb320d74f,semi_detached_house,,4.0,,,,,,,,,,,,,,,,,,,,
0x5d8ab3494ddefb583054d412c332d4f1b119c064,terraced_house,,4.0,,,,,,,,,,,,,,,,,,,,
0x679e5e358ae5222ea1d1630ab6dbc0fc01728afd,detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
